address,area,attic,available_from_date,available_to_date,balcony,bath,bath_availability,bike_cellar,cable_tv,carpet,cellar,dishwasher,elevator,energy_building_year,energy_certificate_type,energy_consumption,energy_efficiency_class,energy_source,flatmates_aged_from,flatmates_aged_to,flatshare_friendly,floor_level,floorboards,freetext_area_description,freetext_other,freetext_property_description,furnished,garden,geo_latitude,geo_longitude,green_energy,guest_toilet,handicap_accessible,heating,image,internet_dsl,internet_dsl_speed,internet_flatrate,internet_provider_change,internet_wlan,kaltmiete,kaution,kitchen_availability,laminate,languages,linoleum,nebenkosten,num_rooms,offer_id,offer_in_exchange,online_tour,parking_option,parquet,partly_furnished,pets_allowed,phone_analog,phone_flatrate,phone_isdn,phone_voip,postcode,public_transport_in_minutes,satellite_tv,shared_garden,shower,smoking_is_allowed,terrace,tiles,title,underfloor_heating,url,warmmiete,washing_machine
Böcklinstraße,65,0,2020-07-01,0000-00-00,0,0,0,0,,0,0,0,0,,,,,,,,2,2,1,"Ideale Lage mitten im Boxhagener Kiez und nur wenige Gehminuten vom Ostkreuz und somit perfekt an den ÖPNV angebunden. Zahlreiche Bars, Cafes und Restaurants sind in unmittelbarer Nähe


//

Ideally located in the middle of the Boxhagener Kiez district and only a few minutes' walk from Ostkreuz and thus perfectly connected to public transport. Numerous bars, cafés and restaurants are in the immediate vicinity",,"Sehr schöne, kürzlich sanierte 2 Zimmer Wohnung mit neuwertiger Küche und schickem Bad.
Ideale Lage mitten im Boxhagener Kiez und nur wenige Gehminuten vom Ostkreuz und somit perfekt an den ÖPNV angebunden. Zahlreiche Bars, Cafes und Restaurants sind in unmittelbarer Nähe. Die Wohnung befindet sich im Hinterhaus und ist somit sehr ruhig gelegen. Wohnung bietet genügend Stauraum und verfügt dazu auch über einen Keller.

Verfügbar zum 01.Juli.

Ich werde keine Massenbesichtigung durchführen. Daher schreibt mir bei Interesse bitte ein paar Worte über Dich/Euch. 

++++++++++

Very nice, recently renovated 2 room apartment with new kitchen and chic bathroom.
Ideally located in the middle of the Boxhagener Kiez and only a few walking minutes from Ostkreuz and therefore perfectly connected to the public transport. The apartment is located in the rear building and is therefore very quiet. The apartment offers enough storage space and also has a cellar.

Available as of July 1.

I'm not gonna do a mass viewing. So if you are interested, please write me a few words about yourself.",0,0,52.506256,13.465651,0,0,2,0,,,,,,,1050,3150,0,0,,0,95,2,8031548,,,0,0,0,,,,,,10245,0,,0,1,,0,0,Schöne sanierte 2-Raum Wohnung im Traumkiez // Beautiful renovated 2 room flat in perfect location,0,,1145,0
Fennstraße,66,0,2020-06-09,0000-00-00,1,0,0,0,,1,1,1,0,,,,,,,,1,4,0,"Die Wohnung liegt 5 Minuten Fußweg vom S-bhf Schöneweide. Zur Spree läuft man auch max. 5 Minuten und zur htw sind es 15/20 Minuten zu Fuß.
Es gibt am Sbahnhof eine große Auswahl an Einkaufsmöglichkeiten.",,"Ich würde gerne meine Wohnung tauschen. Ich wohne jetzt 3 Jahre mit einem Kumpel zusammen in dieser schönen ruhigen Wohnung nahe s-bhf Schöneweide. Fall ihr Bilder von den Zimmern möchtet schreibt mich gerne an. Mein Mitbewohner zieht demnächst aus und deshalb suche ich etwas für mich und jemanden der diese Familien und wg geeigneten Wohnung übernehmen möchte. Falls ihr sonst fragen zu der Wohnung habt gebt gerne bescheid.
Ich selbst bin offen für jede art von tausch angebot, am besten 1-2 Zimmer, bis 500 warm.",0,0,52.453309,13.515642,1,0,2,1,,,,,,,400,1100,1,0,,1,140,3,8039080,,,0,0,0,,,,,,12439,0,,0,0,,0,1,Nur zum tausch / 3 Zimmer Wohnung mit Balkon und Einbauküche 66m^2 nahe s-bhf Schöneweide für 540€ Warmmiete,0,,540,0
Dahmestraße 7,179,0,2020-06-30,0000-00-00,1,1,0,1,,0,1,1,1,2013,,,,6,,,2,4,1,10 Meter vom Wasser entfernt. Fantastischer Blick!!,,"Bei dieser ansprechenden Immobilie handelt es sich um neuwertige eine Penthouse-Wohnung in der dritten Etage, die durch eine luxuriöse Innenausstattung besticht und zum 15.05.2020 bezogen werden kann. Ein Badezimmer und ein separates Gäste-WC zählen neben vier schönen Zimmern zu dem Objekt. Die entsprechende Etage lässt sich bequem über einen Fahrstuhl erreichen. Besonders attraktiv wird das Apartment dadurch, dass es nicht nur einen Balkon gibt, sondern auch eine riesengroße bepflanzte und beleuchtete Terrasse. Im zugehörigen Gemeinschaftsgarten können die frische Luft genießen und in der Dahme baden. Auf Wunsch ist auch ein Bootsliegeplatz verfügbar, direkt vor dem Haus. In der Innenausstattung mit inbegriffen ist eine Einbauküche, ein sehr grosser begehbarer und beleuchteter Schrank, Klimaanlage, Abstellraum, Alarmanlage uns vieles mehr. Zur Wohnung gehören außerdem noch ein Keller mit praktischem Stauraum und zwei Stellplätze für Ihre Autos. Dadurch gehört langes Parkplatzsuchen der Geschichte an.",1,0,52.420089,13.580253,2,1,1,4,,,,,,,1200,1200,1,0,,0,150,4,7981340,,,5,1,0,,,,,,12527,5,,0,1,,1,0,"Wunderschöne Penthouse Maisonette Wohnung in Berlin, Grünau (Köpenick)",1,,1350,1
Bayernring,49,0,2020-07-01,0000-00-00,1,1,0,0,,0,1,0,0,,1,74,3,,,,1,5,1,"Zum Platz der Luftbrücke sind es zu Fuß 10 Minuten und zur nächsten Bushaltestelle sind es 2 Minuten. Zum Viktoriapark und dazu gehörigen Bergmannkiez benötigt man 5 Minuten und zum Südkreuz ca. 15 Minuten. Es gibt alle Geschäfte, die man so brauchen kann, in der Nähe. Außerdem kleine Cafés, Restaurants und weitere Parks.","Weitere Fotos der Wohnung schicke ich euch sehr gerne, kontaktiert mich einfach per E-Mail. :)","BITTE, BITTE KEINE ANFRAGEN MEHR OHNE TAUSCHANGEBOT!
----------------------------------------------------------
PLEASE DO NOT SEND ANY FURTHER REQUESTS IF YOU DON'T WANT TO SWAP!

Zu meiner Wohnung:
Die 2-Zimmer-Wohnung liegt im 4. Stock (höchster Stock, aber keine Dachschrägen) und ist knapp 49m² groß. In allen Räumen befinden sich abgezogene Dielen, nur das Bad ist gefliest.
Neben Balkon (Süd-Ost-Ausrichtung), Keller und Badewanne verfügt die Wohnung über eine praktische Abstellkammer. Die Zimmer sind gleich groß, daher eignet sich die Wohnung auch als WG.
Haustiere sind nach Vereinbarung erlaubt. Es handelt sich bei meiner Hausverwaltung um eine städtische Wohnungsbaugesellschaft, d.h. die Miete bleibt auf jeden Fall, wie sie ist – keine Staffelmiete, kein Eigenbedarf o.ä.

Was ich suche:- 2-3 Zimmer, mindestens 60m²- max. 750€ warm- Wo? Südosten Berlins, am besten Neukölln, Kreuzberg, Treptow; gerne auch Schöneberg, Tempelhof- Balkon & Badewanne- kein EG, gerne so weit wie möglich oben- unmöbliert- Haustiere nach Vereinbarung erlaubt (ich habe 2 Katzen)

Also eigentlich suche ich ganz genau meine Wohnung, nur größer. ;) Meldet euch, wenn ihr denkt, dass wir uns einigen könnten!

NUR TAUSCH | SWAP ONLY",0,0,52.482618,13.381121,0,0,2,1,,,,,,,371,1113,4,0,,0,129,2,8027259,,,1,0,0,,,,,,12101,2,,0,0,,0,1,"NUR TAUSCH | SWAP ONLY | 2-Zimmer-Wohnung am Viktoriapark (WG-geeignet) gegen 2-3 Zimmer in Kreuzberg, Neukölln, Treptow, Tempelhof",0,,500,0
Weinbergstrasse 16,71,0,2020-07-01,0000-00-00,1,1,0,1,,0,1,0,1,2020,1,13,1,4,,,2,2,0,"Die Weinbergstraße ist eine ruhige Wohnstraße in der Köpenicker Dammvorstadt. Der S-Bahnhof Köpenick liegt mit nur 10 Minuten Fußweg in unmittelbarer Nähe. In der Bahnhofstraße bündeln sich mehrere Tram- und Buslinien, die auch ohne Auto für eine gute überörtliche Anbindung sorgen. Der neue Flughafen BER ist mit dem PKW in ca. 25 Minuten zu erreichen. Direkt am am S-Bahnhof liegt die Bahnhofstraße, die in 2 Einkaufszentren alles für den täglichen Bedarf und darüber hinaus anbietet.

Die historische Altstadt Köpenick mit vielen Sehenswürdigkeiten und Restaurationen ist nur ca. 20 Gehminuten entfernt. In fussläufiger Entfernung liegt auch der Bellevuepark mit Wiesen, Spielplätzen und einer Skateranlage. Das idyllisch gelegene Köpenick bietet mit seiner Nähe zu ausgedehnten Wald- und Wasserflächen wie Spree, Dahme und Müggelsee und zu Freizeitparks wie Wuhlheide und Mellowpark hervorragende Wassersport- und Freizeitmöglichkeiten.","Die Kaution kann in 3 Monatsraten auf ein vom Mieter einzurichtendes Kautionssparbuch bei der Berliner Sparkasse eingezahlt werden.
Der Anbieter benötigt folgende Bewerbungsunterlagen für diese Immobilie:
- Kopie Personaldokument- Mietschuldenfreiheitsbescheinigung- Einkommensnachweis- SCHUFA-Auskunft","In der ruhigen Weinbergstrasse in Köpenick ist dieses Niedrigenergiehaus mit 2 Aufgängen in Bauherrengemeinschaft erstellt worden. Die Umgebung besteht aus hübschen Mehrfamilienhäusern, mehrheitlich aus den 1930er Jahren.

Die angebotene Wohnung mit ca. 73 qm liegt im 1. OG. Sie verfügt über einen modernen, großzügigen Schnitt mit offener Küche zum 35 qm großen Wohnbereich. Dem Wohnbereich direkt zugeordnet ist 
der 6 qm große Balkon zum Gemeinschaftsgarten.

In der gesamten Wohnung ist Eichenparkett auf Fußbodenheizung verlegt. Die Holzfenster verfügen über energiesparende Dreifachverglasung und Sonnenschutz-Außenjalousien. 

Das Schlafzimmer ist vom Flur aus begehbar und ist hell und ruhig. Das Bad ist mit Feinsteinzeug in anthrazit ausgestattet und verfügt über hochwertige Objekte. Eine separate Dusche, eine Badewanne, ein Hänge-WC sowie der Waschmaschinenanschluß befinden sich hier.

Eine neue Einbauküche mit gehobenem Standard ist ebenfalls Teil der Wohnung. Ein Herd mit Cerankochfeld und Backofen, eine Spülmaschine und ein Kühlschrank sowie ausreichend Schränke sind vorhanden. Die Fronten sind in mattem Hellgrau gehalten, ebenso die Arbeitsplatte.
An Gemeinschaftsanlagen sind folgende Ausstattungsmerkmale vorhanden:
- Barrierefreiheit und Fahrstuhl- Abstellraum in der Wohnung- Lüftungsanlage zur Raumlüftung mit Wärmerückgewinnung- Heizungszentrale mit Blockheizkraftwerk (BHKW)- Klingelanlage mit Gegensprechanlage- Müllraum im EG- Spielplatz- 2 Fahrradstellplätze- wohnungsinternes Telefon- u. Datennetz",0,0,0.000000,0.000000,0,0,0,0,,,,,,,895,2730,0,0,,0,195,2,8027427,,,1,1,0,,,,,,12555,7,,1,1,,0,0,"Erstbezug im barrierefreien Niedrigenergiehaus, grosser Balkon, Garten und Luxusbad",1,,1090,0
Neuwerker Weg,95,0,2020-06-01,2022-09-30,0,1,0,0,,1,0,0,0,1965,1,212,8,4,,,2,2,0,"I'm schönen grünen Zehlendorf, ruhige Grünlage, dennoch zentral, gute Einkaufsmöglichkeiten in der näheren Umgebung sowie in Zehlendorf viele kleine Geschäfte, Cafés und Restaurants, fitness, Banken, Apotheken etc. In wenigen Minuten ist man am Einkaufs boulevard Schloss Straße. 
Bus 112 nur 3 Minuten entfernt, 4 Stationen zur S1, in ca. 15 Minuten am Hauptbahnhof. Ideale Freizeitaktivitäten, schnell am Wannsee, krumme lanke, schlachtensee. Schöner Park in der Nähe. Freibad",Keine Partyzene! Sehr gute parkmoglichkeiten direkt vor dem Haus.,"In 2-Familien-NICHTRAUCHER-Haus vermiete ich im 1. OG eine separate Wohnung. Komplett saniert und renoviert
3 Zimmer 
Küche mit Einbauküche 
Bad mit Fenster, Wanne / Dusche und WC. 
Flur, Küche, Bad gefliest
2 Zimmer laminat turmeiche
1 Zimmer neuer Teppichboden
Die Wohnung ist Teil möbliert, worauf sich die Ablösesumme von 3800 € (Einbau Küche, Schrank, Sekretär, kommode, Wäscheschrank, Tisch, 2 Sessel) bezieht. 
Vermietung an berufstätige Einzelperson oder Paar. Keine WG! 
2-jahres Vertrag mit optionaler Möglichkeit, das  Vertragsverhältnis zu verlängern",0,0,52.424736,13.277901,2,0,2,2,,,,,,,995,3180,1,1,,0,290,3,7721929,,,1,0,1,,,,,,14167,3,,0,1,,0,1,"Zentrale, ruhige Grünlage",0,,1285,0
Exerzierstr,90,0,2020-07-15,0000-00-00,0,1,0,0,,0,1,1,0,,,,,,,,1,2,1,,"Wir suchen:- 2 bis 3 Zimmer Wohnung mit Badewanne- bezahlbar- Nähe U Bahn Hermannplatz (Fussweg bis max. 1.5 km Umkreis)","- Wunderschöne 3 Zimmer Wohnung, 90 qm und super geschnitten (WG geeignet)- Wurde 2019 komplett saniert und renoviert- Hohe Decken mit Stuck- Schöner Dielenboden- Badezimmer neu gefliest und mit Badewanne- Möbliert (kann übernommen werden)- 1.OG, mit Zimmern zum Hinterhof und zur Straße, also sehr hell!- tolle, hilfsbereite Nachbar*innen (junge Leute/ Familien/ WGs)- Hausverwaltung ist neu und bisher super!- Wohnung ist zentral gelegen und einfach zu erreichen, S Bahn, U8, U9, U6 und Tram) Nähe Gesundbrunnen..wirklich top Lage- 990€ kalt/ 1160€ warm (keine Staffelmiete!)

Wir suchen:- 2.5 bis 3 Zimmer Wohnung mit Badewanne - bezahlbar- Nähe U Bahn Hermannplatz (Fussweg bis max. 2 km Umkreis)



Bitte nur (Tausch)angebote - alles andere wird ignoriert.",0,1,52.553696,13.376836,1,0,2,1,,,,,,,900,,1,0,,0,140,3,7788348,,,1,1,1,,,,,,13357,3,,1,0,,0,1,"TAUSCH: Schöne 3 Zi Whg, 90 qm, WG geeignet im trendigen Kiez",0,,1040,0
Chausseestr 19,50,0,2020-06-15,0000-00-00,1,1,0,1,,0,0,0,1,,,,,,,,2,6,0,"Launchpad

Silicon Allee is the heart of Berlin’s tech ecosystem. Plug right into your new professional network by joining our weekly events on campus and getting to know the tech companies working on site. Then be sure to enjoy a specialty coffee or craft beer in the R/D Coffee Bar on the ground floor. An organic grocer is also in the same building.

Thoughtful Service

An on-site campus manager will be available online and offline to accommodate your stay, and introduce you to events and local networks. You’ll also have access to the Silicon Allee community smartphone application where you can network with other companies and people in the campus, attend events, read news and even place orders in the coffeeshop.

At the Center of Everything

With five Tram lines, U-Bahn, and S-Bahn leaving from your doorstep you couldn’t be more connected! We’re also just a 15 minute walk to Berlin’s central train station (or 5 minute tram ride).","Fully furnished

Every apartment features a curated collection of modern furniture and home accessories from brands like MADE, Maisons du Monde and more. Artwork is stylishly-sourced from local Berlin startups like EyeEm and local street artist Marok’s personal collection.

In-room Tech

You’ll be sleeping like a baby on a Casper mattress, streaming your favorite shows on a smart TV and breathing pollution-free air courtesy of Airlite paint. No joke. The paint on the walls literally removes odors and toxins from your home. How’s that for “Berliner Luft?”","STUDIO 506 here: https://www.siliconallee.com/studios/

SWAP - TAUSCH -> apartments (1-2 rooms) in Mitte, PBerg, KBerg, Friedrichshain, ..., Moabit, Schoneberg, Neukoln, 

About

Live atop the Silicon Allee startup campus and join an exclusive community of other entrepreneurs, digital nomads, and local startup professionals new to Berlin and ready to take their ambitions to the next level. The perfect place to come back and crash after a long day pitching VCs, hacking code, slamming Club Mate and swapping LinkedIn profiles.

Every apartment comes with a private bedroom, private bathroom, and kitchen area. Forget about the stresses of finding a new apartment, and get to enjoying your new home and it’s techy features:

Private bedroom
Private bathroom
Fully furnished
Bike storage
Utilities included
Optional bi-monthly cleaning
Optional linen service
Washer/Dryer on site
Courtyard and Beer Garden
Community events
Highspeed wifi
Smart TV
Campus manager on-site
Our own networking app",1,1,52.530176,13.383821,0,0,1,0,,,,,,,1200,1200,1,0,,0,0,1,8038093,,,4,1,0,,,,,,10115,1,,1,1,,1,0,NUR TAUSCH/SWAP - Studio Apartment (50sqm + balcony)  with designer furnishings and curated artwork in the heart of Berlin’s tech district.,0,,1200,1
E,91,0,2020-06-08,0000-00-00,0,1,0,0,,0,1,1,0,1920,,,,,,,1,2,1,,,"Noch aktuell / NUR TAUSCH! SWAP ONLY +++ Wegen Mietendeckel kann die Kaltmiete im Herbst auf 640€ reduziert werden +++ 😁

Wir bieten:- Wunderschöne und zentral gelegene 3 Zimmer Wohnung, 90 qm und super geschnitten (WG geeignet) und super Lage!- Ruhiges Haus, viel Grün drumherum wie zB Parks, Seen und direkt an der Panke und zentral!- Wurde letztes komplett renoviert und gestrichen- Hohe Decken mit Stuck- Schöner Dielenboden- Badezimmer neu gefliest und mit Badewanne- Möbliert (kann übernommen werden)- 1.OG, mit Zimmern zum Hinterhof und zur Straße. Südseite, also sehr hell!- tolle, hilfsbereite Nachbar*innen (junge Leute/ Familien/ WGs)- Hausverwaltung ist neu und wirklich super!- Wohnung ist zentral gelegen und einfach zu erreichen, S Bahn, U8, U9, U6 und Tram) Nähe Gesundbrunnen..wirklich top Lage- mit Garten und Zugang zur Terrasse vom Café- 900€ kalt/ ab Herbst 640€! (dank Mietbremse/Gesetz)

--- Suche: 2-3 Zi Whg, Nähe Hermannplatz (2km Umkreis). Mit Badewanne. Bezahlbar. Danke",0,1,0.000000,0.000000,1,0,2,1,,,,,,,900,,1,0,,0,140,3,7970844,,,4,0,1,,,,,,13357,0,,1,0,,0,1,"🌞 Tausch: 3 Zi, 91qm, Garten, für WG und Familie TOP!",0,,1040,1
"Möckernstraße, 116",98,0,2020-09-01,0000-00-00,1,1,0,1,,0,1,0,1,,,,,,,,2,2,0,"Ich wohne sehr gerne hier. Nachbarn sind nett. Es gibt viel Einkaufsmöglichkeiten und viel Grün (Gleisdreieck Park, Viktoria Park, Tiergarten is gar nich weit) Anbindung ist auch toll, Nähe U1, U7, U6, U2 und M41 (zum Hbf).",,"NUR TAUSCH / Only interested in an apartment SWAP! 


PLEASE DO NOT CONTACT ME UNLESS YOU HAVE AN APARTMENT TO TRADE 


Meine Wohnung (1.OG) hat ein riesiges Wohnzimmer, einen großen Balkon und zwei große Schlafzimmer. Die Wohnung ist sehr hell und hat viel Platz. Ich wohne sehr gerne hier. Es gibt viel Einkaufsmöglichkeiten und viel Grün (Gleisdreieck Park, Viktoria Park, Tiergarten is gar nich weit) Anbindung ist auch toll, Nähe U1, U7, U6, U2 und M41 (zum Hbf).

Perfekt für ein Paar, das seine Wohnung aufwerten möchte. (Und gut für Kinder, weil niemand Wohnen unter uns, und man schaut direkt am Kinderspielplatz am Gleisdreieck Park). 

Ich suche für meine eigene 2-Zi-Wohnung, 50-70m2, unter 750 Euro (warm) mit Balkon in Schöneberg, Wedding, Moabit, Kreuzberg, P-berg, Rixdorf, Kreuzkölln oder Mitte. Ich möchte NICHT in Friedrichshain leben.",0,0,52.497039,13.380088,0,0,2,0,,,,,,,1050,2200,0,1,,1,120,3,7805526,,,2,0,1,,,,,,10963,4,,0,1,,0,0,NUR TAUSCH / ONLY SWAP - 3-Zimmer am Gleisdreieck Park mit Balkon // Suche 2-Zimmer mit Balkon,0,,1170,0
Elberfelder Straße,64,0,2020-08-01,0000-00-00,1,1,0,0,,0,1,0,0,,,,,,,,1,3,1,"Nur eine Querstraße runterlaufen und man ist direkt an der Spree. Tolle Restaurants und Cafés im Kiez.
Und auch Nachbarn sind einfach super!","Suchen eine Wohnung/Haus zum Tausch, gern etwas südlicher oder der gleiche Kiez und größer (mind 72 qm), mit Garten / großem Balkon und weiterhin Altbau und Badewanne. Zudem sollte Hundehaltung erlaubt sein.

Auch etwas weniger in Stadtmitte und im Grünen könnten wir uns vorstellen.

Tauschen nur, wenn wirklich alles passt.","*** Nur TAUSCH // Only SWAP *** 

Sehr schöne zwei Zimmer Altbauwohnung in Alt-Moabit im 2. Obergeschoss im Hinterhaus. Großes Wohnzimmer (29qm) und schöne neue abgezogene Dielen. Plus kleiner Balkon und Badewanne, alles was man braucht! Im Schlafzimmer ist sogar noch etwas Stuck vorhanden.",0,0,52.520484,13.335642,1,0,2,1,,,,,,,490,,0,0,,0,100,2,6876898,,,0,0,0,,,,,,10555,1,,0,0,,0,0,*** TAUSCH/ SWAP *** - schöner Altbau in Alt-Moabit gegen südlicher,0,,640,0
Glasgowerstraße 15,60,0,2020-06-08,0000-00-00,1,1,0,0,,0,1,1,0,1910,1,,4,7,,,1,5,0,"Ruhige Straße 3 Minuten entfernt von U6 Station Rehberge.
Kitas und Schulen in der nähe.

ÖPNV:- 3 Minuten zu Fuss von U6 Station Rehberge.- 1 Station von Rehberge nach Seestraße, von dort Tram- 2 Stationen von Rehberge nach Leopoldplatz, von dort U9 und viele Busen- 3 Stationen von Rehberge nach Wedding, von dort Ring-Bahn S41-S42- 8 Stationen von Rehberge nach Friedrichstraße- Tegel flughafen in der nähe

Grünflächen:- 5 Minuten von Schiller Park- 15 Minuten von Volkspark Rehberge- Plötzensee in der nähe

Einkaufen:- Kaufland 10 Min. zu Fuss entfernt.- Real 20 Minuten zu Fuss entfernt.- 30 Minuten / 2 U-bahn Stationen von Genter Wochenmarkt Mittwoch + Samstag (U6-U9 LeopoldPlatz) - 2 U-Bahn Stationen zur Kurt-Schumacher Platz ""Der Clou"" Einkaufszentrum- Spätis gleich am Ecke.","- 4. Etage ohne Aufzug- Nicht raucher- Kein Haustier- Fahrrad Parkplatz im Hof","Schöne Wohnung im Altbau.
Im 2018-2019 renoviert:- Strom- Decke- Boden- Wände

Mobilierte Zimmern:- 1 Wohnzimmer / Große Schlafzimmer mit Einzelbett, Tisch, Stühlen, Schränken- 1 Schlafzimmer mit Doppelbett, Schränke- Große ausgestattete Kuche mit Esstisch und Stühlen- Badezimmer mit Bad- Flur- Wintergarten mit Stühlen",1,0,52.557161,13.342304,1,0,2,1,,,,,,,800,1000,1,1,,0,200,2,7632398,,,1,0,0,,,,,,13349,3,,0,0,,0,0,Berlin Wedding - Rehberge (U6) - 2 Zimmer Wohnung - 4. Stock,0,,1200,1
Bornsdorfer Straße 25,63,0,2020-08-01,0000-00-00,1,0,0,0,,0,1,0,0,,,,,,,,1,5,1,"Die U7 Karl-Marx-Straße ist keine 5 Minuten entfernt, auch die U8 Leinestraße ist zu Fuß erreichbar. Ein paar Minuten weiter ist man schon am Tempfelhofer Feld. In die andere Richtung erreichtman Rixdorf und den Körnerpark.","Wir geben die Wohnung schweren Herzens auf, aber sie ist uns auf Dauer einfach um ein Zimmer bzw. einige Quadratmeter zu klein. Wir sind ein Paar mit Kind und beide berufstätig.

Wir sind gespannt auf eure Tauschangebote und schicken gern per Mail mehr Fotos. Die angegebende Miete ist die der Neuvermietung.","(Es werden nur ernstgemeinte Tauschangebote mit detailierter Wohnungsbeschreibung beantwortet.
Bitte seht von Nicht-Tausch-Mails ab, die Wohnung geht in diesem Fall an Freunde.) 

Wir wollen uns vergrößern und suchen ab 3 Zimmern (das. 3. Zimmer ggf teilbar), idealerweise ab 4 Zimmern mit Balkon/Terasse/Garten mit mind. 85qm. Gerne hell und in einer ruhigen Straße. Keller, Badewanne und/oder Abstellkammer wäre grandios. Auch ein grüner Innenhof mit Spielfläche wäre für uns ein Argument.

Wir suchen in Schöneberg (aufgrund der Nähe zur S1) und im angrenzenden Kreuzberg /Tempelhof eine Tauschwohnung. Je nachdem kommen auch Friedenau/Steglitz in Frage. (Alt-)Treptow/Plänterwald finden wir auch toll, da würden wir auch auf die S-Bahn-Nähe verzichten.

Unsere helle Wohnung ist in der super ruhigen Bornsdorfer Straße mit Blick auf die Lessinghöhe inkl. 1A Sonnenuntergang. Aus dem 4.Stock sieht man nichts als Baumwipfel aus den beiden vorderen Zimmern (eins davon ein Durchgangszimmer), die der große Balkon verbindet. Nach hinten raus liegt das kleinere Zimmer und Küche/Bad, auch mit Blick in grüne Hinterhöfe. 

Der Vormieter hat in den großen Zimmern selbst Holzboden verlegt, in einem Zimmer könnte man die Ochsenblutdielen aufarbeiten (aktuell noch PVC). In der Küche liegt Terrazzo. Für ihre Größe ist die Wohnung optimal geschnitten und fühlt sich wirklich größer an als 63qm. Für alles, was man in den Hochschränken nicht unterkriegt, gibt es einen großen, trockenen Keller.

Das Haus ist aus den 20ern und gehört Stadt+Land, man hat also einen sehr guten Service rund ums Haus.",0,0,52.475959,13.437379,0,0,2,1,,,,,,,380,,0,0,,0,200,3,7256169,,,1,0,0,,,,,,12053,5,,0,1,,0,1,NUR TAUSCH/SWAP ONLY: 3 Zimmer Neukölln gegen 3/4/5 Zimmer,0,,580,0
